Month,Day,Country,Page title,Page path and screen class,Total Sessions,Total Views per session,Total Average session duration,Total Bounce rate,Desktop Average session duration,Desktop Bounce rate,Mobile Average session duration,Mobile Bounce rate,Is_RD
6,6,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,124,1.032258065,114.0419193,0.322580645,132.8226074,0.325,78.11976451,0.311111111,True
7,11,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,133,1.045112782,295.6921007,0.338345865,413.3958131,0.364705882,86.43735264,0.29787234,True
9,10,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,134,1.134328358,117.6203155,0.313432836,97.42996533,0.322916667,182.5234357,0.314285714,True
10,1,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,125,1.072,119.5103915,0.304,143.9793026,0.291139241,75.83902183,0.319148936,True
10,7,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,121,1.123966942,145.3700991,0.231404959,171.9278013,0.232876712,107.213883,0.212765957,True
10,17,United States,Water & Environmental Programs | Rural Development,/programs-services/water-environmental-programs,122,1.196721311,113.3604352,0.172131148,111.5832747,0.220779221,115.5816271,0.093023256,True
9,14,United States,Business & Industry Loan Guarantees | Rural Development,/programs-services/business-programs/business-industry-loan-guarantees,112,1.125,58.37487223,0.223214286,76.69258818,0.157894737,46.93875448,0.260273973,True
12,25,United States,Business Programs | Rural Development,/programs-services/business-programs,121,1.165289256,99.29245331,0.115702479,107.8206258,0.153846154,96.17101896,0.098765432,True
1,4,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,113,1.159292035,116.1362753,0.168141593,195.6615552,0.181818182,39.77428728,0.157894737,True
3,1,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,115,1.130434783,96.77608127,0.243478261,134.09583,0.188679245,65.93721898,0.278688525,True
3,8,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,119,1.075630252,80.36516178,0.31092437,78.96811967,0.313432836,83.7762791,0.294117647,True
3,15,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,119,1.142857143,152.3382781,0.25210084,135.3958398,0.301886792,171.1509828,0.19047619,True
7,6,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,113,1.079646018,259.4691818,0.185840708,129.1377089,0.163636364,387.0664847,0.210526316,True
11,22,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,117,1.025641026,799.0791374,0.247863248,1378.788967,0.307692308,73.79172218,0.176470588,True
12,6,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,116,1.112068966,70.07047463,0.293103448,52.66887662,0.36,79.87972626,0.245901639,True
7,26,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,114,1.201754386,131.6736618,0.192982456,133.0502876,0.205882353,131.0885959,0.1875,True
5,24,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,116,1.155172414,84.14971722,0.224137931,126.6356354,0.142857143,60.03608801,0.27027027,True
10,31,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,115,1.104347826,118.2734245,0.165217391,145.9867471,0.138888889,72.99817121,0.214285714,True
4,13,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,125,1.192,157.8443481,0.296,165.3482151,0.307692308,134.6325867,0.293103448,True
12,7,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,115,1.095652174,141.6582515,0.339130435,191.9943526,0.358208955,70.56302017,0.3125,True
1,10,United States,Rural Housing Service | Rural Development,/about-rd/agencies/rural-housing-service,110,1.045454545,110.8102048,0.218181818,148.900744,0.239130435,80.17406067,0.233333333,True
3,16,United States,Rural Housing Service | Rural Development,/about-rd/agencies/rural-housing-service,110,1.036363636,126.639574,0.181818182,134.0441552,0.2,121.4430483,0.148148148,True
3,23,Brazil,Single Family Housing Direct Home Loans | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-direct-home-loans,104,1.125,60.836321,0.038461538,0.0,0.0,61.32930735,0.04,True
11,30,United States,Single Family Housing Repair Loans & Grants in California | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-9,125,1.872,141.3906038,0.208,130.3351364,0.296296296,137.7350426,0.1875,True
5,24,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,131,1.832061069,186.7532666,0.305343511,185.0166965,0.25,188.6873005,0.318181818,True
7,13,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,124,1.967741935,140.0546107,0.258064516,165.9442712,0.225806452,130.349427,0.27173913,True
9,7,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,118,2.0,119.8110546,0.194915254,131.7162324,0.2,118.2849514,0.183098592,True
10,26,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,126,1.785714286,130.1803966,0.253968254,154.6307355,0.285714286,123.0136841,0.234042553,True
12,30,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,118,1.779661017,164.9797773,0.203389831,175.030458,0.227272727,159.0036969,0.189189189,True
1,11,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,115,1.982608696,137.9601385,0.243478261,149.6970563,0.181818182,131.8140069,0.260869565,True
2,16,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,118,1.728813559,229.9105538,0.220338983,305.4760394,0.055555556,215.838813,0.252525253,True
7,25,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,124,1.072580645,223.3830226,0.306451613,296.3391316,0.306666667,111.7155089,0.306122449,True
11,7,United States,Water & Environmental Programs | Rural Development,/programs-services/water-environmental-programs,116,1.00862069,102.8298728,0.137931034,102.1857196,0.157894737,104.0537638,0.1,True
3,22,United States,Business & Industry Loan Guarantees | Rural Development,/programs-services/business-programs/business-industry-loan-guarantees,116,1.181034483,85.36861059,0.224137931,107.676197,0.162162162,72.31275697,0.256410256,True
11,15,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,120,1.225,110.2045978,0.225,116.3373079,0.209677419,97.86647671,0.236363636,True
10,24,United States,Community Facilities Programs | Rural Development,/programs-services/community-facilities,113,1.194690265,74.17520576,0.115044248,64.44081369,0.104477612,84.55013511,0.136363636,True
4,17,United States,Energy Programs | Rural Development,/programs-services/energy-programs,107,1.093457944,111.622965,0.102803738,140.4430036,0.111111111,82.25915204,0.094339623,True
6,8,United States,Energy Programs | Rural Development,/programs-services/energy-programs,109,1.165137615,75.6580247,0.082568807,92.71787369,0.057142857,62.02309632,0.086956522,True
9,19,United States,Energy Programs | Rural Development,/programs-services/energy-programs,114,1.114035088,73.69456322,0.105263158,94.45127652,0.083333333,51.65356731,0.134615385,True
10,24,United States,Find Your Local Service Center | Rural Development,/find-your-local-area-office,117,1.085470085,67.52532356,0.162393162,100.6468355,0.101694915,33.9853988,0.218181818,True
8,23,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,112,1.116071429,160.5059802,0.160714286,159.7561033,0.071428571,166.290981,0.223880597,True
12,12,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,117,1.11965812,125.4191926,0.256410256,170.3454627,0.234042553,96.24970109,0.275362319,True
9,27,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,112,1.116071429,131.0660589,0.178571429,145.468168,0.16,121.1682752,0.196721311,True
9,28,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,109,1.19266055,93.74377788,0.201834862,49.05504006,0.224489796,130.2395804,0.183333333,True
8,9,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,116,1.129310345,115.8715113,0.232758621,109.7920819,0.223880597,128.7466818,0.255319149,True
1,11,United States,Services | Rural Development,/programs-services/services,115,1.173913043,74.63523925,0.095652174,120.7587451,0.051282051,51.2798122,0.121621622,True
7,27,United States,Services | Rural Development,/programs-services/services,106,1.122641509,35.65983705,0.018867925,29.96929242,0.083333333,37.97797105,0.0,True
12,19,United States,Services | Rural Development,/programs-services/services,107,1.121495327,55.66251139,0.028037383,77.93787541,0.065217391,38.8646959,0.0,True
10,5,United States,Single Family Housing Repair Loans & Grants in California | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-9,120,1.541666667,109.420269,0.283333333,125.8663766,0.264705882,103.653739,0.297619048,True
4,19,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,119,1.739495798,118.4539724,0.260504202,234.0919842,0.117647059,94.23055981,0.292929293,True
5,25,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,119,1.941176471,108.6970756,0.235294118,86.6709911,0.05,112.1625937,0.28125,True
6,15,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,110,1.909090909,168.5455184,0.2,167.4944729,0.16,172.6251053,0.21686747,True
7,4,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,123,2.146341463,184.9515596,0.203252033,267.3350255,0.1,151.4321075,0.226804124,True
11,11,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,110,1.845454545,137.5095349,0.154545455,222.0928946,0.153846154,91.04825273,0.154929577,True
6,20,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,112,1.125,122.2663517,0.25,125.5135228,0.236842105,115.4112126,0.277777778,True
10,13,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,117,1.0,137.9694317,0.239316239,181.8606417,0.25,44.26589378,0.194444444,True
2,23,United States,Water & Environmental Programs | Rural Development,/programs-services/water-environmental-programs,109,1.165137615,115.0997131,0.128440367,80.39651889,0.234042553,139.1624181,0.047619048,True
5,4,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,113,1.115044248,103.7156278,0.230088496,134.2464495,0.264150943,77.7498301,0.206896552,True
10,10,United States,Community Facilities Programs | Rural Development,/programs-services/community-facilities,112,1.044642857,106.5931047,0.080357143,133.8089222,0.112676056,59.46327437,0.024390244,True
1,4,United States,Energy Programs | Rural Development,/programs-services/energy-programs,104,1.125,52.18960009,0.048076923,59.80181306,0.040816327,45.15215357,0.055555556,True
3,16,United States,Energy Programs | Rural Development,/programs-services/energy-programs,120,1.041666667,94.15779643,0.125,105.2735148,0.186046512,88.97984905,0.092105263,True
4,25,United States,Energy Programs | Rural Development,/programs-services/energy-programs,115,1.07826087,63.48271617,0.156521739,67.91940733,0.178082192,58.03641343,0.125,True
4,29,United States,Energy Programs | Rural Development,/programs-services/energy-programs,111,1.18018018,79.6326075,0.09009009,76.68273151,0.068493151,85.60767059,0.135135135,True
10,17,United States,Energy Programs | Rural Development,/programs-services/energy-programs,107,1.056074766,62.51218918,0.065420561,60.89420676,0.04,63.70823661,0.092592593,True
11,5,United States,Energy Programs | Rural Development,/programs-services/energy-programs,115,1.034782609,854.7581902,0.139130435,1558.485066,0.196721311,61.69809169,0.078431373,True
8,9,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,117,1.051282051,140.5438462,0.222222222,144.7284307,0.151515152,140.1999022,0.253012048,True
6,8,United States,Services | Rural Development,/programs-services/services,107,1.112149533,70.5999147,0.028037383,40.45624705,0.047619048,70.62791788,0.024096386,True
10,6,United States,Services | Rural Development,/programs-services/services,110,1.063636364,53.80637479,0.063636364,29.05840921,0.083333333,76.91840235,0.035087719,True
12,22,United States,Services | Rural Development,/programs-services/services,109,1.137614679,52.88033904,0.082568807,43.94115311,0.053571429,62.32551662,0.113207547,True
7,6,United States,Single Family Housing Repair Loans & Grants in California | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-9,118,2.110169492,175.862381,0.177966102,191.9287898,0.142857143,164.6004604,0.2,True
1,16,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,120,1.741666667,343.8711901,0.241666667,239.9806816,0.155555556,417.2442285,0.273972603,True
11,14,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,121,1.975206612,138.6832927,0.223140496,115.1781192,0.288461538,155.6601336,0.176470588,True
5,25,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,119,1.848739496,167.8585956,0.210084034,214.6593338,0.064516129,157.0834453,0.265060241,True
7,13,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,112,2.169642857,176.1831464,0.178571429,302.2523941,0.208333333,144.6571253,0.174418605,True
8,16,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,125,1.696,177.0041084,0.304,218.306908,0.193548387,168.7692242,0.318681319,True
10,4,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,122,1.204918033,109.94724,0.196721311,91.36554802,0.291666667,122.0883346,0.136986301,True
10,11,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,123,1.12195122,56.80987875,0.243902439,48.59035008,0.375,63.33873658,0.164383562,True
10,19,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,114,1.157894737,57.08175365,0.192982456,86.41014325,0.2,41.16950928,0.194444444,True
11,26,United States,Water & Environmental Programs | Rural Development,/programs-services/water-environmental-programs,113,1.079646018,107.8275068,0.097345133,147.7560677,0.161290323,59.74112212,0.020408163,True
2,1,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,114,1.254385965,97.4696039,0.166666667,86.98238965,0.166666667,106.7350765,0.166666667,True
5,26,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,112,1.098214286,104.3111687,0.214285714,148.3464313,0.196428571,60.27590618,0.232142857,True
7,26,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,114,1.219298246,110.2621158,0.228070175,113.8256069,0.093023256,106.6025015,0.305555556,True
6,19,United States,Contact Us | Rural Development,/contact-us,115,1.060869565,107.8116082,0.217391304,89.81848114,0.125,126.7579475,0.310344828,True
4,12,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,111,1.144144144,167.9503842,0.18018018,231.9719474,0.172413793,126.2479987,0.189873418,True
3,23,United States,Rural Housing Service | Rural Development,/about-rd/agencies/rural-housing-service,111,1.027027027,125.8668238,0.297297297,149.9959481,0.316666667,90.18888033,0.291666667,True
6,1,United States,Services | Rural Development,/programs-services/services,106,1.103773585,42.86479223,0.056603774,21.36492892,0.04,50.41192661,0.063291139,True
8,2,United States,Services | Rural Development,/programs-services/services,107,1.056074766,51.83529481,0.028037383,46.40103041,0.037037037,55.90801039,0.026666667,True
9,21,United States,Services | Rural Development,/programs-services/services,106,1.198113208,51.46908009,0.047169811,67.74676393,0.148148148,46.09215748,0.013333333,True
10,15,United States,Services | Rural Development,/programs-services/services,101,1.04950495,37.22034341,0.00990099,33.7601598,0.0,39.33517128,0.017241379,True
12,7,United States,Single Family Housing Repair Loans & Grants in California | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-9,116,2.051724138,169.8728041,0.215517241,210.7506233,0.192307692,161.7951939,0.229885057,True
3,1,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,113,1.946902655,208.7359786,0.185840708,235.1168437,0.151515152,197.1708992,0.202531646,True
10,10,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,121,1.702479339,144.879996,0.231404959,169.8082008,0.23255814,131.8052142,0.236842105,True
11,21,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,117,2.025641026,166.2915536,0.179487179,240.4605744,0.236842105,132.3621112,0.155844156,True
12,17,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,116,1.922413793,154.7187237,0.25,256.1280384,0.25,110.1850975,0.253164557,True
12,31,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,111,2.225225225,193.6912921,0.243243243,273.290369,0.272727273,160.0147596,0.230769231,True
10,14,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,122,1.032786885,176.3215742,0.352459016,198.4802942,0.294117647,125.4164066,0.459459459,True
10,17,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,121,1.190082645,179.8091443,0.388429752,155.1185108,0.414634146,237.7120741,0.342105263,True
11,5,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,121,1.016528926,98.1251386,0.247933884,126.1969251,0.158536585,36.06526195,0.432432432,True
12,28,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,118,1.110169492,101.1270096,0.245762712,54.65378573,0.274193548,155.25913,0.218181818,True
2,2,United States,Water & Environmental Programs | Rural Development,/programs-services/water-environmental-programs,104,1.057692308,98.28432705,0.115384615,143.5804652,0.142857143,67.61401664,0.101694915,True
5,10,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,106,1.160377358,81.59677875,0.160377358,81.54190619,0.169811321,84.38869775,0.166666667,True
12,25,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,104,1.25,95.39363524,0.115384615,95.69380379,0.088235294,88.64382099,0.115942029,True
12,22,United States,Rural Housing Service | Rural Development,/about-rd/agencies/rural-housing-service,106,1.103773585,152.8803347,0.160377358,150.7870452,0.171052632,158.183335,0.133333333,True
10,3,United States,Services | Rural Development,/programs-services/services,110,1.054545455,36.86353272,0.072727273,39.94684126,0.129032258,35.50926783,0.051282051,True
6,14,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,110,1.881818182,118.5299761,0.236363636,173.4177985,0.192307692,104.9704125,0.256410256,True
7,5,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,114,2.078947368,131.8385391,0.166666667,74.18491588,0.176470588,142.0782782,0.168421053,True
8,31,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,112,1.919642857,108.7366086,0.25,95.6337091,0.206896552,115.4056646,0.259259259,True
11,7,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,115,1.939130435,155.8239267,0.208695652,135.0045755,0.142857143,166.3592207,0.243589744,True
12,4,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,115,2.017391304,124.6953181,0.182608696,162.2548405,0.18,95.45247211,0.184615385,True
2,1,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,110,1.954545455,168.5912131,0.181818182,177.9512792,0.15,167.2016141,0.193181818,True
8,10,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,108,2.277777778,207.3991468,0.148148148,278.1660798,0.086956522,172.4885054,0.170731707,True
12,11,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,117,2.418803419,217.4326436,0.230769231,106.638332,0.355555556,286.6790883,0.152777778,True
10,6,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,122,1.245901639,209.7044814,0.229508197,227.5745075,0.247058824,168.6517186,0.189189189,True
2,15,United States,Water & Environmental Programs | Rural Development,/programs-services/water-environmental-programs,105,1.161904762,152.0337939,0.104761905,214.067979,0.142857143,122.9289727,0.074626866,True
7,27,United States,Water & Environmental Programs | Rural Development,/programs-services/water-environmental-programs,105,1.142857143,80.49114362,0.028571429,131.6056189,0.03125,58.08479827,0.02739726,True
6,29,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,112,1.178571429,165.7343331,0.223214286,215.0130038,0.1875,130.5233182,0.253968254,True
9,6,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,117,1.076923077,113.4576767,0.299145299,86.22485246,0.288135593,142.9930903,0.327272727,True
11,30,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,108,1.157407407,113.7149151,0.203703704,105.5638877,0.153846154,125.5865159,0.264150943,True
2,16,United States,Community Facilities Programs | Rural Development,/programs-services/community-facilities,105,1.104761905,63.78251224,0.114285714,46.0242645,0.153846154,82.91925092,0.06,True
5,4,United States,Energy Programs | Rural Development,/programs-services/energy-programs,103,1.174757282,60.38561225,0.077669903,67.3554886,0.075,56.86421858,0.083333333,True
6,1,United States,Energy Programs | Rural Development,/programs-services/energy-programs,103,1.145631068,50.84349594,0.048543689,61.02214422,0.083333333,44.39431749,0.016393443,True
10,9,United States,Energy Programs | Rural Development,/programs-services/energy-programs,112,1.0625,45.42587737,0.107142857,30.47141266,0.14516129,64.71241312,0.06122449,True
11,7,United States,Energy Programs | Rural Development,/programs-services/energy-programs,106,1.094339623,81.24540716,0.08490566,68.907996,0.016949153,101.5767647,0.166666667,True
11,6,United States,Find Your Local Service Center | Rural Development,/find-your-local-area-office,103,1.155339806,76.69881973,0.077669903,80.95157152,0.066666667,68.91701056,0.097560976,True
12,23,United States,Find Your Local Service Center | Rural Development,/find-your-local-area-office,103,1.174757282,72.39295643,0.058252427,74.52890186,0.045454545,70.1315995,0.083333333,True
12,14,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,111,1.09009009,125.0011359,0.18018018,142.3355064,0.178571429,119.6928,0.182926829,True
5,10,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,109,1.110091743,76.09618864,0.229357798,57.13190541,0.268292683,75.10085433,0.208955224,True
8,17,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,104,1.163461538,97.16405241,0.115384615,127.6049666,0.159090909,75.56747522,0.084745763,True
12,13,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,108,1.055555556,99.80311463,0.166666667,138.3134123,0.113636364,73.32728495,0.203125,True
12,28,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,105,1.123809524,63.89799094,0.180952381,58.68004463,0.130434783,67.96622027,0.220338983,True
12,6,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,112,1.160714286,89.35736317,0.285714286,71.61593572,0.328125,90.51484885,0.234042553,True
1,4,United States,Rural Housing Service | Rural Development,/about-rd/agencies/rural-housing-service,103,1.106796117,142.5454215,0.106796117,229.4154381,0.086956522,74.3646084,0.109090909,True
12,7,United States,Rural Housing Service | Rural Development,/about-rd/agencies/rural-housing-service,106,1.169811321,107.7557262,0.216981132,102.8932256,0.381818182,106.5648219,0.041666667,True
6,15,United States,Services | Rural Development,/programs-services/services,104,1.144230769,44.13501694,0.048076923,68.50034811,0.052631579,37.57102182,0.048780488,True
6,15,United States,Single Family Housing Repair Loans & Grants in California | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-9,122,1.852459016,118.6967908,0.270491803,89.26232711,0.378378378,128.4139444,0.228915663,True
4,20,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,123,1.658536585,138.1037235,0.317073171,315.9200956,0.214285714,116.1172629,0.336448598,True
9,13,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,109,2.183486239,201.5217324,0.165137615,360.1520339,0.142857143,164.0239442,0.164705882,True
11,16,United States,Single Family Housing Repair Loans & Grants in Florida | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-6,116,1.974137931,147.981221,0.25,174.1963224,0.264705882,138.2502588,0.24691358,True
1,18,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,121,2.190082645,157.4653043,0.256198347,163.6250533,0.166666667,158.3638064,0.284210526,True
5,24,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,111,1.90990991,193.4638062,0.189189189,253.2295139,0.055555556,174.3189295,0.227272727,True
8,30,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,115,1.930434783,101.7929863,0.226086957,107.4587883,0.133333333,102.2563128,0.24742268,True
9,1,United States,Single Family Housing Repair Loans & Grants in Texas | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-5,111,1.846846847,181.4313718,0.207207207,158.1466059,0.235294118,184.5164223,0.204301075,True
10,18,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,115,1.052173913,91.93025058,0.173913043,102.5260834,0.25,86.99394861,0.125,True
